date,year,quarter,month,month_name,week,day,day_name,day_of_week,is_weekend,season,is_peak_season,demand_multiplier,promotion,holiday
2023-09-04,2023,Q3,9,September,36,4,Monday,0,False,Fall,False,1.05,Labor Day,True
2023-09-05,2023,Q3,9,September,36,5,Tuesday,1,False,Fall,False,1.05,Labor Day,True
2023-09-06,2023,Q3,9,September,36,6,Wednesday,2,False,Fall,False,1.05,Labor Day,True
2023-09-07,2023,Q3,9,September,36,7,Thursday,3,False,Fall,False,1.05,Labor Day,True
2023-09-08,2023,Q3,9,September,36,8,Friday,4,False,Fall,False,1.05,None,False
2023-09-09,2023,Q3,9,September,36,9,Saturday,5,True,Fall,False,1.05,None,False
2023-09-10,2023,Q3,9,September,36,10,Sunday,6,True,Fall,False,1.05,None,False
2023-09-11,2023,Q3,9,September,37,11,Monday,0,False,Fall,False,1.05,None,False
2023-09-12,2023,Q3,9,September,37,12,Tuesday,1,False,Fall,False,1.05,None,False
2023-09-13,2023,Q3,9,September,37,13,Wednesday,2,False,Fall,False,1.05,None,False
2023-09-14,2023,Q3,9,September,37,14,Thursday,3,False,Fall,False,1.05,None,False
2023-09-15,2023,Q3,9,September,37,15,Friday,4,False,Fall,False,1.05,None,False
2023-09-16,2023,Q3,9,September,37,16,Saturday,5,True,Fall,False,1.05,None,False
2023-09-17,2023,Q3,9,September,37,17,Sunday,6,True,Fall,False,1.05,None,False
2023-09-18,2023,Q3,9,September,38,18,Monday,0,False,Fall,False,1.05,None,False
2023-09-19,2023,Q3,9,September,38,19,Tuesday,1,False,Fall,False,1.05,None,False
2023-09-20,2023,Q3,9,September,38,20,Wednesday,2,False,Fall,False,1.05,None,False
2023-09-21,2023,Q3,9,September,38,21,Thursday,3,False,Fall,False,1.05,None,False
2023-09-22,2023,Q3,9,September,38,22,Friday,4,False,Fall,False,1.05,None,False
2023-09-23,2023,Q3,9,September,38,23,Saturday,5,True,Fall,False,1.05,None,False
2023-09-24,2023,Q3,9,September,38,24,Sunday,6,True,Fall,False,1.05,None,False
2023-09-25,2023,Q3,9,September,39,25,Monday,0,False,Fall,False,1.05,None,False
2023-09-26,2023,Q3,9,September,39,26,Tuesday,1,False,Fall,False,1.05,None,False
2023-09-27,2023,Q3,9,September,39,27,Wednesday,2,False,Fall,False,1.05,None,False
2023-09-28,2023,Q3,9,September,39,28,Thursday,3,False,Fall,False,1.05,None,False
2023-09-29,2023,Q3,9,September,39,29,Friday,4,False,Fall,False,1.05,None,False
2023-09-30,2023,Q3,9,September,39,30,Saturday,5,True,Fall,False,1.05,None,False
2023-10-01,2023,Q4,10,October,39,1,Sunday,6,True,Fall,False,0.85,None,False
2023-10-02,2023,Q4,10,October,40,2,Monday,0,False,Fall,False,0.85,None,False
2023-10-03,2023,Q4,10,October,40,3,Tuesday,1,False,Fall,False,0.85,None,False
2023-10-04,2023,Q4,10,October,40,4,Wednesday,2,False,Fall,False,0.85,None,False
2023-10-05,2023,Q4,10,October,40,5,Thursday,3,False,Fall,False,0.85,None,False
2023-10-06,2023,Q4,10,October,40,6,Friday,4,False,Fall,False,0.85,None,False
2023-10-07,2023,Q4,10,October,40,7,Saturday,5,True,Fall,False,0.85,None,False
2023-10-08,2023,Q4,10,October,40,8,Sunday,6,True,Fall,False,0.85,None,False
2023-10-09,2023,Q4,10,October,41,9,Monday,0,False,Fall,False,0.85,None,False
2023-10-10,2023,Q4,10,October,41,10,Tuesday,1,False,Fall,False,0.85,None,False
2023-10-11,2023,Q4,10,October,41,11,Wednesday,2,False,Fall,False,0.85,None,False
2023-10-12,2023,Q4,10,October,41,12,Thursday,3,False,Fall,False,0.85,None,False
2023-10-13,2023,Q4,10,October,41,13,Friday,4,False,Fall,False,0.85,None,False
2023-10-14,2023,Q4,10,October,41,14,Saturday,5,True,Fall,False,0.85,None,False
2023-10-15,2023,Q4,10,October,41,15,Sunday,6,True,Fall,False,0.85,None,False
2023-10-16,2023,Q4,10,October,42,16,Monday,0,False,Fall,False,0.85,None,False
2023-10-17,2023,Q4,10,October,42,17,Tuesday,1,False,Fall,False,0.85,None,False
2023-10-18,2023,Q4,10,October,42,18,Wednesday,2,False,Fall,False,0.85,None,False
2023-10-19,2023,Q4,10,October,42,19,Thursday,3,False,Fall,False,0.85,None,False
2023-10-20,2023,Q4,10,October,42,20,Friday,4,False,Fall,False,0.85,None,False
2023-10-21,2023,Q4,10,October,42,21,Saturday,5,True,Fall,False,0.85,None,False
2023-10-22,2023,Q4,10,October,42,22,Sunday,6,True,Fall,False,0.85,None,False
2023-10-23,2023,Q4,10,October,43,23,Monday,0,False,Fall,False,0.85,None,False
2023-10-24,2023,Q4,10,October,43,24,Tuesday,1,False,Fall,False,0.85,None,False
2023-10-25,2023,Q4,10,October,43,25,Wednesday,2,False,Fall,False,0.85,None,False
2023-10-26,2023,Q4,10,October,43,26,Thursday,3,False,Fall,False,0.85,None,False
2023-10-27,2023,Q4,10,October,43,27,Friday,4,False,Fall,False,0.85,None,False
2023-10-28,2023,Q4,10,October,43,28,Saturday,5,True,Fall,False,0.85,None,False
2023-10-29,2023,Q4,10,October,43,29,Sunday,6,True,Fall,False,0.85,None,False
2023-10-30,2023,Q4,10,October,44,30,Monday,0,False,Fall,False,0.85,None,False
2023-10-31,2023,Q4,10,October,44,31,Tuesday,1,False,Fall,False,0.85,None,False
2023-11-01,2023,Q4,11,November,44,1,Wednesday,2,False,Winter,False,0.75,None,False
2023-11-02,2023,Q4,11,November,44,2,Thursday,3,False,Winter,False,0.75,None,False
2023-11-03,2023,Q4,11,November,44,3,Friday,4,False,Winter,False,0.75,None,False
2023-11-04,2023,Q4,11,November,44,4,Saturday,5,True,Winter,False,0.75,None,False
2023-11-05,2023,Q4,11,November,44,5,Sunday,6,True,Winter,False,0.75,None,False
2023-11-06,2023,Q4,11,November,45,6,Monday,0,False,Winter,False,0.75,None,False
2023-11-07,2023,Q4,11,November,45,7,Tuesday,1,False,Winter,False,0.75,None,False
2023-11-08,2023,Q4,11,November,45,8,Wednesday,2,False,Winter,False,0.75,None,False
2023-11-09,2023,Q4,11,November,45,9,Thursday,3,False,Winter,False,0.75,None,False
2023-11-10,2023,Q4,11,November,45,10,Friday,4,False,Winter,False,0.75,None,False
2023-11-11,2023,Q4,11,November,45,11,Saturday,5,True,Winter,False,0.75,None,False
2023-11-12,2023,Q4,11,November,45,12,Sunday,6,True,Winter,False,0.75,None,False
2023-11-13,2023,Q4,11,November,46,13,Monday,0,False,Winter,False,0.75,None,False
2023-11-14,2023,Q4,11,November,46,14,Tuesday,1,False,Winter,False,0.75,None,False
2023-11-15,2023,Q4,11,November,46,15,Wednesday,2,False,Winter,False,0.75,None,False
2023-11-16,2023,Q4,11,November,46,16,Thursday,3,False,Winter,False,0.75,None,False
2023-11-17,2023,Q4,11,November,46,17,Friday,4,False,Winter,False,0.75,None,False
2023-11-18,2023,Q4,11,November,46,18,Saturday,5,True,Winter,False,0.75,None,False
2023-11-19,2023,Q4,11,November,46,19,Sunday,6,True,Winter,False,0.75,None,False
2023-11-20,2023,Q4,11,November,47,20,Monday,0,False,Winter,False,0.75,None,False
2023-11-21,2023,Q4,11,November,47,21,Tuesday,1,False,Winter,False,0.75,None,False
2023-11-22,2023,Q4,11,November,47,22,Wednesday,2,False,Winter,False,0.75,None,False
2023-11-23,2023,Q4,11,November,47,23,Thursday,3,False,Winter,False,0.75,None,False
2023-11-24,2023,Q4,11,November,47,24,Friday,4,False,Winter,False,0.75,Black Friday,True
2023-11-25,2023,Q4,11,November,47,25,Saturday,5,True,Winter,False,0.75,Black Friday,True
2023-11-26,2023,Q4,11,November,47,26,Sunday,6,True,Winter,False,0.75,Black Friday,True
2023-11-27,2023,Q4,11,November,48,27,Monday,0,False,Winter,False,0.75,Black Friday,True
2023-11-28,2023,Q4,11,November,48,28,Tuesday,1,False,Winter,False,0.75,Black Friday,True
2023-11-29,2023,Q4,11,November,48,29,Wednesday,2,False,Winter,False,0.75,Black Friday,True
2023-11-30,2023,Q4,11,November,48,30,Thursday,3,False,Winter,False,0.75,Black Friday,True
2023-12-01,2023,Q4,12,December,48,1,Friday,4,False,Winter,False,0.9,None,False
2023-12-02,2023,Q4,12,December,48,2,Saturday,5,True,Winter,False,0.9,None,False
2023-12-03,2023,Q4,12,December,48,3,Sunday,6,True,Winter,False,0.9,None,False
2023-12-04,2023,Q4,12,December,49,4,Monday,0,False,Winter,False,0.9,None,False
2023-12-05,2023,Q4,12,December,49,5,Tuesday,1,False,Winter,False,0.9,None,False
2023-12-06,2023,Q4,12,December,49,6,Wednesday,2,False,Winter,False,0.9,None,False
2023-12-07,2023,Q4,12,December,49,7,Thursday,3,False,Winter,False,0.9,None,False
2023-12-08,2023,Q4,12,December,49,8,Friday,4,False,Winter,False,0.9,None,False
2023-12-09,2023,Q4,12,December,49,9,Saturday,5,True,Winter,False,0.9,None,False
2023-12-10,2023,Q4,12,December,49,10,Sunday,6,True,Winter,False,0.9,None,False
2023-12-11,2023,Q4,12,December,50,11,Monday,0,False,Winter,False,0.9,None,False
2023-12-12,2023,Q4,12,December,50,12,Tuesday,1,False,Winter,False,0.9,None,False
2023-12-13,2023,Q4,12,December,50,13,Wednesday,2,False,Winter,False,0.9,None,False
2023-12-14,2023,Q4,12,December,50,14,Thursday,3,False,Winter,False,0.9,None,False
2023-12-15,2023,Q4,12,December,50,15,Friday,4,False,Winter,False,0.9,None,False
2023-12-16,2023,Q4,12,December,50,16,Saturday,5,True,Winter,False,0.9,None,False
2023-12-17,2023,Q4,12,December,50,17,Sunday,6,True,Winter,False,0.9,None,False
2023-12-18,2023,Q4,12,December,51,18,Monday,0,False,Winter,False,0.9,None,False
2023-12-19,2023,Q4,12,December,51,19,Tuesday,1,False,Winter,False,0.9,None,False
2023-12-20,2023,Q4,12,December,51,20,Wednesday,2,False,Winter,False,0.9,None,False
2023-12-21,2023,Q4,12,December,51,21,Thursday,3,False,Winter,False,0.9,None,False
2023-12-22,2023,Q4,12,December,51,22,Friday,4,False,Winter,False,0.9,None,False
2023-12-23,2023,Q4,12,December,51,23,Saturday,5,True,Winter,False,0.9,None,False
2023-12-24,2023,Q4,12,December,51,24,Sunday,6,True,Winter,False,0.9,None,False
2023-12-25,2023,Q4,12,December,52,25,Monday,0,False,Winter,False,0.9,None,False
2023-12-26,2023,Q4,12,December,52,26,Tuesday,1,False,Winter,False,0.9,None,False
2023-12-27,2023,Q4,12,December,52,27,Wednesday,2,False,Winter,False,0.9,None,False
2023-12-28,2023,Q4,12,December,52,28,Thursday,3,False,Winter,False,0.9,None,False
2023-12-29,2023,Q4,12,December,52,29,Friday,4,False,Winter,False,0.9,None,False
2023-12-30,2023,Q4,12,December,52,30,Saturday,5,True,Winter,False,0.9,None,False
2023-12-31,2023,Q4,12,December,52,31,Sunday,6,True,Winter,False,0.9,None,False
2024-01-01,2024,Q1,1,January,1,1,Monday,0,False,Winter,False,0.7,None,False
2024-01-02,2024,Q1,1,January,1,2,Tuesday,1,False,Winter,False,0.7,None,False
2024-01-03,2024,Q1,1,January,1,3,Wednesday,2,False,Winter,False,0.7,None,False
2024-01-04,2024,Q1,1,January,1,4,Thursday,3,False,Winter,False,0.7,None,False
2024-01-05,2024,Q1,1,January,1,5,Friday,4,False,Winter,False,0.7,None,False
2024-01-06,2024,Q1,1,January,1,6,Saturday,5,True,Winter,False,0.7,None,False
2024-01-07,2024,Q1,1,January,1,7,Sunday,6,True,Winter,False,0.7,None,False
2024-01-08,2024,Q1,1,January,2,8,Monday,0,False,Winter,False,0.7,None,False
2024-01-09,2024,Q1,1,January,2,9,Tuesday,1,False,Winter,False,0.7,None,False
2024-01-10,2024,Q1,1,January,2,10,Wednesday,2,False,Winter,False,0.7,None,False
2024-01-11,2024,Q1,1,January,2,11,Thursday,3,False,Winter,False,0.7,None,False
2024-01-12,2024,Q1,1,January,2,12,Friday,4,False,Winter,False,0.7,None,False
2024-01-13,2024,Q1,1,January,2,13,Saturday,5,True,Winter,False,0.7,None,False
2024-01-14,2024,Q1,1,January,2,14,Sunday,6,True,Winter,False,0.7,None,False
2024-01-15,2024,Q1,1,January,3,15,Monday,0,False,Winter,False,0.7,None,False
2024-01-16,2024,Q1,1,January,3,16,Tuesday,1,False,Winter,False,0.7,None,False
2024-01-17,2024,Q1,1,January,3,17,Wednesday,2,False,Winter,False,0.7,None,False
2024-01-18,2024,Q1,1,January,3,18,Thursday,3,False,Winter,False,0.7,None,False
2024-01-19,2024,Q1,1,January,3,19,Friday,4,False,Winter,False,0.7,None,False
2024-01-20,2024,Q1,1,January,3,20,Saturday,5,True,Winter,False,0.7,None,False
2024-01-21,2024,Q1,1,January,3,21,Sunday,6,True,Winter,False,0.7,None,False
2024-01-22,2024,Q1,1,January,4,22,Monday,0,False,Winter,False,0.7,None,False
2024-01-23,2024,Q1,1,January,4,23,Tuesday,1,False,Winter,False,0.7,None,False
2024-01-24,2024,Q1,1,January,4,24,Wednesday,2,False,Winter,False,0.7,None,False
2024-01-25,2024,Q1,1,January,4,25,Thursday,3,False,Winter,False,0.7,None,False
2024-01-26,2024,Q1,1,January,4,26,Friday,4,False,Winter,False,0.7,None,False
2024-01-27,2024,Q1,1,January,4,27,Saturday,5,True,Winter,False,0.7,None,False
2024-01-28,2024,Q1,1,January,4,28,Sunday,6,True,Winter,False,0.7,None,False
2024-01-29,2024,Q1,1,January,5,29,Monday,0,False,Winter,False,0.7,None,False
2024-01-30,2024,Q1,1,January,5,30,Tuesday,1,False,Winter,False,0.7,None,False
2024-01-31,2024,Q1,1,January,5,31,Wednesday,2,False,Winter,False,0.7,None,False
2024-02-01,2024,Q1,2,February,5,1,Thursday,3,False,Winter,False,0.9,None,False
2024-02-02,2024,Q1,2,February,5,2,Friday,4,False,Winter,False,0.9,None,False
2024-02-03,2024,Q1,2,February,5,3,Saturday,5,True,Winter,False,0.9,None,False
2024-02-04,2024,Q1,2,February,5,4,Sunday,6,True,Winter,False,0.9,None,False
2024-02-05,2024,Q1,2,February,6,5,Monday,0,False,Winter,False,0.9,None,False
2024-02-06,2024,Q1,2,February,6,6,Tuesday,1,False,Winter,False,0.9,None,False
2024-02-07,2024,Q1,2,February,6,7,Wednesday,2,False,Winter,False,0.9,None,False
2024-02-08,2024,Q1,2,February,6,8,Thursday,3,False,Winter,False,0.9,None,False
2024-02-09,2024,Q1,2,February,6,9,Friday,4,False,Winter,False,0.9,None,False
2024-02-10,2024,Q1,2,February,6,10,Saturday,5,True,Winter,False,0.9,None,False
2024-02-11,2024,Q1,2,February,6,11,Sunday,6,True,Winter,False,0.9,None,False
2024-02-12,2024,Q1,2,February,7,12,Monday,0,False,Winter,False,0.9,None,False
2024-02-13,2024,Q1,2,February,7,13,Tuesday,1,False,Winter,False,0.9,None,False
2024-02-14,2024,Q1,2,February,7,14,Wednesday,2,False,Winter,False,0.9,None,False
2024-02-15,2024,Q1,2,February,7,15,Thursday,3,False,Winter,False,0.9,None,False
2024-02-16,2024,Q1,2,February,7,16,Friday,4,False,Winter,False,0.9,None,False
2024-02-17,2024,Q1,2,February,7,17,Saturday,5,True,Winter,False,0.9,None,False
2024-02-18,2024,Q1,2,February,7,18,Sunday,6,True,Winter,False,0.9,None,False
2024-02-19,2024,Q1,2,February,8,19,Monday,0,False,Winter,False,0.9,None,False
2024-02-20,2024,Q1,2,February,8,20,Tuesday,1,False,Winter,False,0.9,None,False
2024-02-21,2024,Q1,2,February,8,21,Wednesday,2,False,Winter,False,0.9,None,False
2024-02-22,2024,Q1,2,February,8,22,Thursday,3,False,Winter,False,0.9,None,False
2024-02-23,2024,Q1,2,February,8,23,Friday,4,False,Winter,False,0.9,None,False
2024-02-24,2024,Q1,2,February,8,24,Saturday,5,True,Winter,False,0.9,None,False
2024-02-25,2024,Q1,2,February,8,25,Sunday,6,True,Winter,False,0.9,None,False
2024-02-26,2024,Q1,2,February,9,26,Monday,0,False,Winter,False,0.9,None,False
2024-02-27,2024,Q1,2,February,9,27,Tuesday,1,False,Winter,False,0.9,None,False
2024-02-28,2024,Q1,2,February,9,28,Wednesday,2,False,Winter,False,0.9,None,False
2024-02-29,2024,Q1,2,February,9,29,Thursday,3,False,Winter,False,0.9,None,False
2024-03-01,2024,Q1,3,March,9,1,Friday,4,False,Spring,True,1.2,Spring Sale,True
2024-03-02,2024,Q1,3,March,9,2,Saturday,5,True,Spring,True,1.2,Spring Sale,True
2024-03-03,2024,Q1,3,March,9,3,Sunday,6,True,Spring,True,1.2,Spring Sale,True
2024-03-04,2024,Q1,3,March,10,4,Monday,0,False,Spring,True,1.2,Spring Sale,True
2024-03-05,2024,Q1,3,March,10,5,Tuesday,1,False,Spring,True,1.2,Spring Sale,True
2024-03-06,2024,Q1,3,March,10,6,Wednesday,2,False,Spring,True,1.2,Spring Sale,True
2024-03-07,2024,Q1,3,March,10,7,Thursday,3,False,Spring,True,1.2,Spring Sale,True
2024-03-08,2024,Q1,3,March,10,8,Friday,4,False,Spring,True,1.2,Spring Sale,True
2024-03-09,2024,Q1,3,March,10,9,Saturday,5,True,Spring,True,1.2,Spring Sale,True
2024-03-10,2024,Q1,3,March,10,10,Sunday,6,True,Spring,True,1.2,Spring Sale,True
2024-03-11,2024,Q1,3,March,11,11,Monday,0,False,Spring,True,1.2,Spring Sale,True
2024-03-12,2024,Q1,3,March,11,12,Tuesday,1,False,Spring,True,1.2,Spring Sale,True
2024-03-13,2024,Q1,3,March,11,13,Wednesday,2,False,Spring,True,1.2,Spring Sale,True
2024-03-14,2024,Q1,3,March,11,14,Thursday,3,False,Spring,True,1.2,Spring Sale,True
2024-03-15,2024,Q1,3,March,11,15,Friday,4,False,Spring,True,1.2,Spring Sale,True
2024-03-16,2024,Q1,3,March,11,16,Saturday,5,True,Spring,True,1.2,None,False
2024-03-17,2024,Q1,3,March,11,17,Sunday,6,True,Spring,True,1.2,None,False
2024-03-18,2024,Q1,3,March,12,18,Monday,0,False,Spring,True,1.2,None,False
2024-03-19,2024,Q1,3,March,12,19,Tuesday,1,False,Spring,True,1.2,None,False
2024-03-20,2024,Q1,3,March,12,20,Wednesday,2,False,Spring,True,1.2,None,False
2024-03-21,2024,Q1,3,March,12,21,Thursday,3,False,Spring,True,1.2,None,False
2024-03-22,2024,Q1,3,March,12,22,Friday,4,False,Spring,True,1.2,None,False
2024-03-23,2024,Q1,3,March,12,23,Saturday,5,True,Spring,True,1.2,None,False
2024-03-24,2024,Q1,3,March,12,24,Sunday,6,True,Spring,True,1.2,None,False
2024-03-25,2024,Q1,3,March,13,25,Monday,0,False,Spring,True,1.2,None,False
2024-03-26,2024,Q1,3,March,13,26,Tuesday,1,False,Spring,True,1.2,None,False
2024-03-27,2024,Q1,3,March,13,27,Wednesday,2,False,Spring,True,1.2,None,False
2024-03-28,2024,Q1,3,March,13,28,Thursday,3,False,Spring,True,1.2,None,False
2024-03-29,2024,Q1,3,March,13,29,Friday,4,False,Spring,True,1.2,None,False
2024-03-30,2024,Q1,3,March,13,30,Saturday,5,True,Spring,True,1.2,None,False
2024-03-31,2024,Q1,3,March,13,31,Sunday,6,True,Spring,True,1.2,None,False
2024-04-01,2024,Q2,4,April,14,1,Monday,0,False,Spring,True,1.5,None,False
2024-04-02,2024,Q2,4,April,14,2,Tuesday,1,False,Spring,True,1.5,None,False
2024-04-03,2024,Q2,4,April,14,3,Wednesday,2,False,Spring,True,1.5,None,False
2024-04-04,2024,Q2,4,April,14,4,Thursday,3,False,Spring,True,1.5,None,False
2024-04-05,2024,Q2,4,April,14,5,Friday,4,False,Spring,True,1.5,None,False
2024-04-06,2024,Q2,4,April,14,6,Saturday,5,True,Spring,True,1.5,None,False
2024-04-07,2024,Q2,4,April,14,7,Sunday,6,True,Spring,True,1.5,None,False
2024-04-08,2024,Q2,4,April,15,8,Monday,0,False,Spring,True,1.5,None,False
2024-04-09,2024,Q2,4,April,15,9,Tuesday,1,False,Spring,True,1.5,None,False
2024-04-10,2024,Q2,4,April,15,10,Wednesday,2,False,Spring,True,1.5,None,False
2024-04-11,2024,Q2,4,April,15,11,Thursday,3,False,Spring,True,1.5,None,False
2024-04-12,2024,Q2,4,April,15,12,Friday,4,False,Spring,True,1.5,None,False
2024-04-13,2024,Q2,4,April,15,13,Saturday,5,True,Spring,True,1.5,None,False
2024-04-14,2024,Q2,4,April,15,14,Sunday,6,True,Spring,True,1.5,None,False
2024-04-15,2024,Q2,4,April,16,15,Monday,0,False,Spring,True,1.5,None,False
2024-04-16,2024,Q2,4,April,16,16,Tuesday,1,False,Spring,True,1.5,None,False
2024-04-17,2024,Q2,4,April,16,17,Wednesday,2,False,Spring,True,1.5,None,False
2024-04-18,2024,Q2,4,April,16,18,Thursday,3,False,Spring,True,1.5,None,False
2024-04-19,2024,Q2,4,April,16,19,Friday,4,False,Spring,True,1.5,None,False
2024-04-20,2024,Q2,4,April,16,20,Saturday,5,True,Spring,True,1.5,None,False
2024-04-21,2024,Q2,4,April,16,21,Sunday,6,True,Spring,True,1.5,None,False
2024-04-22,2024,Q2,4,April,17,22,Monday,0,False,Spring,True,1.5,None,False
2024-04-23,2024,Q2,4,April,17,23,Tuesday,1,False,Spring,True,1.5,None,False
2024-04-24,2024,Q2,4,April,17,24,Wednesday,2,False,Spring,True,1.5,None,False
2024-04-25,2024,Q2,4,April,17,25,Thursday,3,False,Spring,True,1.5,None,False
2024-04-26,2024,Q2,4,April,17,26,Friday,4,False,Spring,True,1.5,None,False
2024-04-27,2024,Q2,4,April,17,27,Saturday,5,True,Spring,True,1.5,None,False
2024-04-28,2024,Q2,4,April,17,28,Sunday,6,True,Spring,True,1.5,None,False
2024-04-29,2024,Q2,4,April,18,29,Monday,0,False,Spring,True,1.5,None,False
2024-04-30,2024,Q2,4,April,18,30,Tuesday,1,False,Spring,True,1.5,None,False
2024-05-01,2024,Q2,5,May,18,1,Wednesday,2,False,Spring,True,1.6,None,False
2024-05-02,2024,Q2,5,May,18,2,Thursday,3,False,Spring,True,1.6,None,False
2024-05-03,2024,Q2,5,May,18,3,Friday,4,False,Spring,True,1.6,None,False
2024-05-04,2024,Q2,5,May,18,4,Saturday,5,True,Spring,True,1.6,None,False
2024-05-05,2024,Q2,5,May,18,5,Sunday,6,True,Spring,True,1.6,None,False
2024-05-06,2024,Q2,5,May,19,6,Monday,0,False,Spring,True,1.6,None,False
2024-05-07,2024,Q2,5,May,19,7,Tuesday,1,False,Spring,True,1.6,None,False
2024-05-08,2024,Q2,5,May,19,8,Wednesday,2,False,Spring,True,1.6,None,False
2024-05-09,2024,Q2,5,May,19,9,Thursday,3,False,Spring,True,1.6,None,False
2024-05-10,2024,Q2,5,May,19,10,Friday,4,False,Spring,True,1.6,None,False
2024-05-11,2024,Q2,5,May,19,11,Saturday,5,True,Spring,True,1.6,None,False
2024-05-12,2024,Q2,5,May,19,12,Sunday,6,True,Spring,True,1.6,None,False
2024-05-13,2024,Q2,5,May,20,13,Monday,0,False,Spring,True,1.6,None,False
2024-05-14,2024,Q2,5,May,20,14,Tuesday,1,False,Spring,True,1.6,None,False
2024-05-15,2024,Q2,5,May,20,15,Wednesday,2,False,Spring,True,1.6,None,False
2024-05-16,2024,Q2,5,May,20,16,Thursday,3,False,Spring,True,1.6,None,False
2024-05-17,2024,Q2,5,May,20,17,Friday,4,False,Spring,True,1.6,None,False
2024-05-18,2024,Q2,5,May,20,18,Saturday,5,True,Spring,True,1.6,None,False
2024-05-19,2024,Q2,5,May,20,19,Sunday,6,True,Spring,True,1.6,None,False
2024-05-20,2024,Q2,5,May,21,20,Monday,0,False,Spring,True,1.6,None,False
2024-05-21,2024,Q2,5,May,21,21,Tuesday,1,False,Spring,True,1.6,None,False
2024-05-22,2024,Q2,5,May,21,22,Wednesday,2,False,Spring,True,1.6,None,False
2024-05-23,2024,Q2,5,May,21,23,Thursday,3,False,Spring,True,1.6,None,False
2024-05-24,2024,Q2,5,May,21,24,Friday,4,False,Spring,True,1.6,None,False
2024-05-25,2024,Q2,5,May,21,25,Saturday,5,True,Spring,True,1.6,Memorial Day,True
2024-05-26,2024,Q2,5,May,21,26,Sunday,6,True,Spring,True,1.6,Memorial Day,True
2024-05-27,2024,Q2,5,May,22,27,Monday,0,False,Spring,True,1.6,Memorial Day,True
2024-05-28,2024,Q2,5,May,22,28,Tuesday,1,False,Spring,True,1.6,Memorial Day,True
2024-05-29,2024,Q2,5,May,22,29,Wednesday,2,False,Spring,True,1.6,Memorial Day,True
2024-05-30,2024,Q2,5,May,22,30,Thursday,3,False,Spring,True,1.6,Memorial Day,True
2024-05-31,2024,Q2,5,May,22,31,Friday,4,False,Spring,True,1.6,Memorial Day,True
2024-06-01,2024,Q2,6,June,22,1,Saturday,5,True,Summer,True,1.4,None,False
2024-06-02,2024,Q2,6,June,22,2,Sunday,6,True,Summer,True,1.4,None,False
2024-06-03,2024,Q2,6,June,23,3,Monday,0,False,Summer,True,1.4,None,False
2024-06-04,2024,Q2,6,June,23,4,Tuesday,1,False,Summer,True,1.4,None,False
2024-06-05,2024,Q2,6,June,23,5,Wednesday,2,False,Summer,True,1.4,None,False
2024-06-06,2024,Q2,6,June,23,6,Thursday,3,False,Summer,True,1.4,None,False
2024-06-07,2024,Q2,6,June,23,7,Friday,4,False,Summer,True,1.4,None,False
2024-06-08,2024,Q2,6,June,23,8,Saturday,5,True,Summer,True,1.4,None,False
2024-06-09,2024,Q2,6,June,23,9,Sunday,6,True,Summer,True,1.4,None,False
2024-06-10,2024,Q2,6,June,24,10,Monday,0,False,Summer,True,1.4,None,False
2024-06-11,2024,Q2,6,June,24,11,Tuesday,1,False,Summer,True,1.4,None,False
2024-06-12,2024,Q2,6,June,24,12,Wednesday,2,False,Summer,True,1.4,None,False
2024-06-13,2024,Q2,6,June,24,13,Thursday,3,False,Summer,True,1.4,None,False
2024-06-14,2024,Q2,6,June,24,14,Friday,4,False,Summer,True,1.4,None,False
2024-06-15,2024,Q2,6,June,24,15,Saturday,5,True,Summer,True,1.4,None,False
2024-06-16,2024,Q2,6,June,24,16,Sunday,6,True,Summer,True,1.4,None,False
2024-06-17,2024,Q2,6,June,25,17,Monday,0,False,Summer,True,1.4,None,False
2024-06-18,2024,Q2,6,June,25,18,Tuesday,1,False,Summer,True,1.4,None,False
2024-06-19,2024,Q2,6,June,25,19,Wednesday,2,False,Summer,True,1.4,None,False
2024-06-20,2024,Q2,6,June,25,20,Thursday,3,False,Summer,True,1.4,None,False
2024-06-21,2024,Q2,6,June,25,21,Friday,4,False,Summer,True,1.4,None,False
2024-06-22,2024,Q2,6,June,25,22,Saturday,5,True,Summer,True,1.4,None,False
2024-06-23,2024,Q2,6,June,25,23,Sunday,6,True,Summer,True,1.4,None,False
2024-06-24,2024,Q2,6,June,26,24,Monday,0,False,Summer,True,1.4,None,False
2024-06-25,2024,Q2,6,June,26,25,Tuesday,1,False,Summer,True,1.4,None,False
2024-06-26,2024,Q2,6,June,26,26,Wednesday,2,False,Summer,True,1.4,None,False
2024-06-27,2024,Q2,6,June,26,27,Thursday,3,False,Summer,True,1.4,None,False
2024-06-28,2024,Q2,6,June,26,28,Friday,4,False,Summer,True,1.4,None,False
2024-06-29,2024,Q2,6,June,26,29,Saturday,5,True,Summer,True,1.4,None,False
2024-06-30,2024,Q2,6,June,26,30,Sunday,6,True,Summer,True,1.4,None,False
2024-07-01,2024,Q3,7,July,27,1,Monday,0,False,Summer,False,1.2,None,False
2024-07-02,2024,Q3,7,July,27,2,Tuesday,1,False,Summer,False,1.2,None,False
2024-07-03,2024,Q3,7,July,27,3,Wednesday,2,False,Summer,False,1.2,None,False
2024-07-04,2024,Q3,7,July,27,4,Thursday,3,False,Summer,False,1.2,None,False
2024-07-05,2024,Q3,7,July,27,5,Friday,4,False,Summer,False,1.2,None,False
