sales_order_id,line_number,product_id,sku,model_name,category,size,color,requested_qty,fulfilled_qty,backordered_qty,fill_rate,unit_msrp,discount_pct,unit_price,extended_price,fulfilled_revenue,unit_cost,extended_cost,fulfilled_cost,gross_profit,fulfilled_gross_profit
SO122364,2,1164,SON-SKY-C-M-SG,Sky Island,eMTB,M,Saguaro,1,1,0,1.0,7499.0,0.0,7499.0,7499.0,7499.0,4799.36,4799.36,4799.36,2699.64,2699.64
SO122365,1,1081,SON-SAB-C-L-SS,Sabino,Trail,L,Sunset,1,1,0,1.0,4599.0,0.0,4599.0,4599.0,4599.0,2575.44,2575.44,2575.44,2023.56,2023.56
SO122366,1,1007,SON-CAT-C-S-IR,Catalina,Cross Country,S,Ironwood,1,0,1,0.0,3299.0,0.0,3299.0,3299.0,0.0,1748.47,1748.47,0.0,1550.53,0.0
SO122367,1,1010,SON-CAT-C-S-GR,Catalina,Cross Country,S,Granite,1,1,0,1.0,3299.0,0.0,3299.0,3299.0,3299.0,1748.47,1748.47,1748.47,1550.53,1550.53
SO122368,1,1156,SON-SKY-C-XS-SK,Sky Island,eMTB,XS,Sky,1,1,0,1.0,7499.0,0.0,7499.0,7499.0,7499.0,4799.36,4799.36,4799.36,2699.64,2699.64
SO122369,1,1023,SON-CAT-C-L-CY,Catalina,Cross Country,L,Coyote,1,1,0,1.0,3299.0,0.0,3299.0,3299.0,3299.0,1748.47,1748.47,1748.47,1550.53,1550.53
SO122370,1,1110,SON-ROM-C-L-SG,Romero,Aggressive Trail,L,Saguaro,1,0,1,0.0,5199.0,0.0,5199.0,5199.0,0.0,3015.42,3015.42,0.0,2183.58,0.0
SO122371,1,1112,SON-ROM-C-L-GR,Romero,Aggressive Trail,L,Granite,1,1,0,1.0,5199.0,0.0,5199.0,5199.0,5199.0,3015.42,3015.42,3015.42,2183.58,2183.58
SO122372,1,1074,SON-SAB-C-M-SG,Sabino,Trail,M,Saguaro,1,0,1,0.0,4599.0,0.0,4599.0,4599.0,0.0,2575.44,2575.44,0.0,2023.56,0.0
SO122373,1,1121,SON-ORA-C-XS-IR,Oracle,Enduro,XS,Ironwood,1,1,0,1.0,6199.0,0.0,6199.0,6199.0,6199.0,3719.4,3719.4,3719.4,2479.6,2479.6
SO122373,2,1007,SON-CAT-C-S-IR,Catalina,Cross Country,S,Ironwood,1,0,1,0.0,3299.0,0.0,3299.0,3299.0,0.0,1748.47,1748.47,0.0,1550.53,0.0
SO122374,1,1074,SON-SAB-C-M-SG,Sabino,Trail,M,Saguaro,1,0,1,0.0,4599.0,0.0,4599.0,4599.0,0.0,2575.44,2575.44,0.0,2023.56,0.0
SO122374,2,1070,SON-SAB-C-S-GR,Sabino,Trail,S,Granite,1,0,1,0.0,4599.0,0.0,4599.0,4599.0,0.0,2575.44,2575.44,0.0,2023.56,0.0
SO122375,1,1080,SON-SAB-C-L-SG,Sabino,Trail,L,Saguaro,1,0,1,0.0,4599.0,0.0,4599.0,4599.0,0.0,2575.44,2575.44,0.0,2023.56,0.0
SO122376,1,1141,SON-ORA-C-L-SS,Oracle,Enduro,L,Sunset,1,1,0,1.0,6199.0,0.0,6199.0,6199.0,6199.0,3719.4,3719.4,3719.4,2479.6,2479.6
SO122377,1,1184,SON-SON-A-XS-GR,Sonoita,Gravel,XS,Granite,1,1,0,1.0,3499.0,0.0,3499.0,3499.0,3499.0,1819.48,1819.48,1819.48,1679.52,1679.52
SO122378,1,1121,SON-ORA-C-XS-IR,Oracle,Enduro,XS,Ironwood,1,1,0,1.0,6199.0,0.0,6199.0,6199.0,6199.0,3719.4,3719.4,3719.4,2479.6,2479.6
SO122379,1,1132,SON-ORA-C-S-SK,Oracle,Enduro,S,Sky,1,1,0,1.0,6199.0,0.0,6199.0,6199.0,6199.0,3719.4,3719.4,3719.4,2479.6,2479.6
SO122380,1,1076,SON-SAB-C-M-GR,Sabino,Trail,M,Granite,2,0,2,0.0,4599.0,0.42,2667.42,5334.84,0.0,2575.44,5150.88,0.0,183.96,0.0
SO122380,2,1078,SON-SAB-C-M-SK,Sabino,Trail,M,Sky,1,0,1,0.0,4599.0,0.42,2667.42,2667.42,0.0,2575.44,2575.44,0.0,91.98,0.0
SO122381,1,1082,SON-SAB-C-L-GR,Sabino,Trail,L,Granite,1,1,0,1.0,4599.0,0.38,2851.38,2851.38,2851.38,2575.44,2575.44,2575.44,275.94,275.94
SO122381,2,1101,SON-ROM-C-S-CY,Romero,Aggressive Trail,S,Coyote,5,5,0,1.0,5199.0,0.38,3223.38,16116.9,16116.9,3015.42,15077.1,15077.1,1039.8,1039.8
SO122382,1,1133,SON-ORA-C-M-IR,Oracle,Enduro,M,Ironwood,3,0,3,0.0,6199.0,0.35,4029.35,12088.05,0.0,3719.4,11158.2,0.0,929.85,0.0
SO122382,2,1091,SON-ROM-C-XS-IR,Romero,Aggressive Trail,XS,Ironwood,1,1,0,1.0,5199.0,0.35,3379.35,3379.35,3379.35,3015.42,3015.42,3015.42,363.93,363.93
SO122382,3,1097,SON-ROM-C-S-IR,Romero,Aggressive Trail,S,Ironwood,3,0,3,0.0,5199.0,0.35,3379.35,10138.05,0.0,3015.42,9046.26,0.0,1091.79,0.0
SO122383,1,1020,SON-CAT-C-L-SG,Catalina,Cross Country,L,Saguaro,1,1,0,1.0,3299.0,0.35,2144.35,2144.35,2144.35,1748.47,1748.47,1748.47,395.88,395.88
SO122383,2,1082,SON-SAB-C-L-GR,Sabino,Trail,L,Granite,2,2,0,1.0,4599.0,0.35,2989.35,5978.7,5978.7,2575.44,5150.88,5150.88,827.82,827.82
SO122383,3,1090,SON-SAB-C-XL-SK,Sabino,Trail,XL,Sky,1,0,1,0.0,4599.0,0.35,2989.35,2989.35,0.0,2575.44,2575.44,0.0,413.91,0.0
SO122383,4,1186,SON-SON-A-XS-SK,Sonoita,Gravel,XS,Sky,3,3,0,1.0,3499.0,0.35,2274.35,6823.05,6823.05,1819.48,5458.44,5458.44,1364.61,1364.61
SO122384,1,1133,SON-ORA-C-M-IR,Oracle,Enduro,M,Ironwood,3,0,3,0.0,6199.0,0.42,3595.42,10786.26,0.0,3719.4,11158.2,0.0,-371.94,0.0
SO122384,2,1144,SON-ORA-C-L-SK,Oracle,Enduro,L,Sky,1,1,0,1.0,6199.0,0.42,3595.42,3595.42,3595.42,3719.4,3719.4,3719.4,-123.98,-123.98
SO122384,3,1139,SON-ORA-C-L-IR,Oracle,Enduro,L,Ironwood,1,1,0,1.0,6199.0,0.42,3595.42,3595.42,3595.42,3719.4,3719.4,3719.4,-123.98,-123.98
SO122384,4,1191,SON-SON-A-S-CY,Sonoita,Gravel,S,Coyote,4,4,0,1.0,3499.0,0.42,2029.42,8117.68,8117.68,1819.48,7277.92,7277.92,839.76,839.76
SO122385,1,1056,SON-RIN-C-XL-SG,Rincon,Downcountry,XL,Saguaro,2,2,0,1.0,3999.0,0.38,2479.38,4958.76,4958.76,2199.45,4398.9,4398.9,559.86,559.86
SO122385,2,1054,SON-RIN-C-L-SK,Rincon,Downcountry,L,Sky,2,2,0,1.0,3999.0,0.38,2479.38,4958.76,4958.76,2199.45,4398.9,4398.9,559.86,559.86
SO122385,3,1084,SON-SAB-C-L-SK,Sabino,Trail,L,Sky,2,0,2,0.0,4599.0,0.38,2851.38,5702.76,0.0,2575.44,5150.88,0.0,551.88,0.0
SO122385,4,1020,SON-CAT-C-L-SG,Catalina,Cross Country,L,Saguaro,2,2,0,1.0,3299.0,0.38,2045.38,4090.76,4090.76,1748.47,3496.94,3496.94,593.82,593.82
SO122385,5,1010,SON-CAT-C-S-GR,Catalina,Cross Country,S,Granite,4,4,0,1.0,3299.0,0.38,2045.38,8181.52,8181.52,1748.47,6993.88,6993.88,1187.64,1187.64
SO122385,6,1051,SON-RIN-C-L-SS,Rincon,Downcountry,L,Sunset,1,1,0,1.0,3999.0,0.38,2479.38,2479.38,2479.38,2199.45,2199.45,2199.45,279.93,279.93
SO122386,1,1018,SON-CAT-C-M-SK,Catalina,Cross Country,M,Sky,3,3,0,1.0,3299.0,0.38,2045.38,6136.14,6136.14,1748.47,5245.41,5245.41,890.73,890.73
SO122386,2,1136,SON-ORA-C-M-GR,Oracle,Enduro,M,Granite,1,1,0,1.0,6199.0,0.38,3843.38,3843.38,3843.38,3719.4,3719.4,3719.4,123.98,123.98
SO122386,3,1080,SON-SAB-C-L-SG,Sabino,Trail,L,Saguaro,1,0,1,0.0,4599.0,0.38,2851.38,2851.38,0.0,2575.44,2575.44,0.0,275.94,0.0
SO122386,4,1077,SON-SAB-C-M-CY,Sabino,Trail,M,Coyote,5,0,5,0.0,4599.0,0.38,2851.38,14256.9,0.0,2575.44,12877.2,0.0,1379.7,0.0
SO122386,5,1097,SON-ROM-C-S-IR,Romero,Aggressive Trail,S,Ironwood,2,0,2,0.0,5199.0,0.38,3223.38,6446.76,0.0,3015.42,6030.84,0.0,415.92,0.0
SO122387,1,1140,SON-ORA-C-L-SG,Oracle,Enduro,L,Saguaro,5,0,5,0.0,6199.0,0.42,3595.42,17977.1,0.0,3719.4,18597.0,0.0,-619.9,0.0
SO122387,2,1103,SON-ROM-C-M-IR,Romero,Aggressive Trail,M,Ironwood,2,0,2,0.0,5199.0,0.42,3015.42,6030.84,0.0,3015.42,6030.84,0.0,0.0,0.0
SO122387,3,1144,SON-ORA-C-L-SK,Oracle,Enduro,L,Sky,1,1,0,1.0,6199.0,0.42,3595.42,3595.42,3595.42,3719.4,3719.4,3719.4,-123.98,-123.98
SO122388,1,1142,SON-ORA-C-L-GR,Oracle,Enduro,L,Granite,2,0,2,0.0,6199.0,0.42,3595.42,7190.84,0.0,3719.4,7438.8,0.0,-247.96,0.0
SO122388,2,1112,SON-ROM-C-L-GR,Romero,Aggressive Trail,L,Granite,3,3,0,1.0,5199.0,0.42,3015.42,9046.26,9046.26,3015.42,9046.26,9046.26,0.0,0.0
SO122389,1,1019,SON-CAT-C-L-IR,Catalina,Cross Country,L,Ironwood,1,0,1,0.0,3299.0,0.38,2045.38,2045.38,0.0,1748.47,1748.47,0.0,296.91,0.0
SO122389,2,1052,SON-RIN-C-L-GR,Rincon,Downcountry,L,Granite,1,1,0,1.0,3999.0,0.38,2479.38,2479.38,2479.38,2199.45,2199.45,2199.45,279.93,279.93
SO122389,3,1017,SON-CAT-C-M-CY,Catalina,Cross Country,M,Coyote,1,0,1,0.0,3299.0,0.38,2045.38,2045.38,0.0,1748.47,1748.47,0.0,296.91,0.0
SO122389,4,1180,SON-SKY-C-XL-SK,Sky Island,eMTB,XL,Sky,1,1,0,1.0,7499.0,0.38,4649.38,4649.38,4649.38,4799.36,4799.36,4799.36,-149.98,-149.98
SO122390,1,1084,SON-SAB-C-L-SK,Sabino,Trail,L,Sky,5,0,5,0.0,4599.0,0.38,2851.38,14256.9,0.0,2575.44,12877.2,0.0,1379.7,0.0
SO122390,2,1021,SON-CAT-C-L-SS,Catalina,Cross Country,L,Sunset,2,2,0,1.0,3299.0,0.38,2045.38,4090.76,4090.76,1748.47,3496.94,3496.94,593.82,593.82
SO122390,3,1101,SON-ROM-C-S-CY,Romero,Aggressive Trail,S,Coyote,3,3,0,1.0,5199.0,0.38,3223.38,9670.14,9670.14,3015.42,9046.26,9046.26,623.88,623.88
SO122390,4,1073,SON-SAB-C-M-IR,Sabino,Trail,M,Ironwood,3,0,3,0.0,4599.0,0.38,2851.38,8554.14,0.0,2575.44,7726.32,0.0,827.82,0.0
SO122391,1,1075,SON-SAB-C-M-SS,Sabino,Trail,M,Sunset,1,1,0,1.0,4599.0,0.35,2989.35,2989.35,2989.35,2575.44,2575.44,2575.44,413.91,413.91
SO122391,2,1146,SON-ORA-C-XL-SG,Oracle,Enduro,XL,Saguaro,4,4,0,1.0,6199.0,0.35,4029.35,16117.4,16117.4,3719.4,14877.6,14877.6,1239.8,1239.8
SO122392,1,1165,SON-SKY-C-M-SS,Sky Island,eMTB,M,Sunset,2,0,2,0.0,7499.0,0.38,4649.38,9298.76,0.0,4799.36,9598.72,0.0,-299.96,0.0
SO122392,2,1158,SON-SKY-C-S-SG,Sky Island,eMTB,S,Saguaro,2,2,0,1.0,7499.0,0.38,4649.38,9298.76,9298.76,4799.36,9598.72,9598.72,-299.96,-299.96
SO122392,3,1079,SON-SAB-C-L-IR,Sabino,Trail,L,Ironwood,2,2,0,1.0,4599.0,0.38,2851.38,5702.76,5702.76,2575.44,5150.88,5150.88,551.88,551.88
SO122392,4,1017,SON-CAT-C-M-CY,Catalina,Cross Country,M,Coyote,1,0,1,0.0,3299.0,0.38,2045.38,2045.38,0.0,1748.47,1748.47,0.0,296.91,0.0
SO122392,5,1101,SON-ROM-C-S-CY,Romero,Aggressive Trail,S,Coyote,1,1,0,1.0,5199.0,0.38,3223.38,3223.38,3223.38,3015.42,3015.42,3015.42,207.96,207.96
SO122392,6,1050,SON-RIN-C-L-SG,Rincon,Downcountry,L,Saguaro,1,1,0,1.0,3999.0,0.38,2479.38,2479.38,2479.38,2199.45,2199.45,2199.45,279.93,279.93
SO122393,1,1192,SON-SON-A-S-SK,Sonoita,Gravel,S,Sky,2,2,0,1.0,3499.0,0.38,2169.38,4338.76,4338.76,1819.48,3638.96,3638.96,699.8,699.8
SO122393,2,1015,SON-CAT-C-M-SS,Catalina,Cross Country,M,Sunset,1,1,0,1.0,3299.0,0.38,2045.38,2045.38,2045.38,1748.47,1748.47,1748.47,296.91,296.91
SO122394,1,1013,SON-CAT-C-M-IR,Catalina,Cross Country,M,Ironwood,1,1,0,1.0,3299.0,0.38,2045.38,2045.38,2045.38,1748.47,1748.47,1748.47,296.91,296.91
SO122394,2,1083,SON-SAB-C-L-CY,Sabino,Trail,L,Coyote,3,3,0,1.0,4599.0,0.38,2851.38,8554.14,8554.14,2575.44,7726.32,7726.32,827.82,827.82
SO122395,1,1090,SON-SAB-C-XL-SK,Sabino,Trail,XL,Sky,1,0,1,0.0,4599.0,0.38,2851.38,2851.38,0.0,2575.44,2575.44,0.0,275.94,0.0
SO122395,2,1150,SON-ORA-C-XL-SK,Oracle,Enduro,XL,Sky,1,1,0,1.0,6199.0,0.38,3843.38,3843.38,3843.38,3719.4,3719.4,3719.4,123.98,123.98
SO122395,3,1115,SON-ROM-C-XL-IR,Romero,Aggressive Trail,XL,Ironwood,3,0,3,0.0,5199.0,0.38,3223.38,9670.14,0.0,3015.42,9046.26,0.0,623.88,0.0
SO122395,4,1086,SON-SAB-C-XL-SG,Sabino,Trail,XL,Saguaro,2,2,0,1.0,4599.0,0.38,2851.38,5702.76,5702.76,2575.44,5150.88,5150.88,551.88,551.88
SO122395,5,1077,SON-SAB-C-M-CY,Sabino,Trail,M,Coyote,1,0,1,0.0,4599.0,0.38,2851.38,2851.38,0.0,2575.44,2575.44,0.0,275.94,0.0
SO122396,1,1168,SON-SKY-C-M-SK,Sky Island,eMTB,M,Sky,2,2,0,1.0,7499.0,0.42,4349.42,8698.84,8698.84,4799.36,9598.72,9598.72,-899.88,-899.88
SO122396,2,1073,SON-SAB-C-M-IR,Sabino,Trail,M,Ironwood,3,0,3,0.0,4599.0,0.42,2667.42,8002.26,0.0,2575.44,7726.32,0.0,275.94,0.0
SO122396,3,1077,SON-SAB-C-M-CY,Sabino,Trail,M,Coyote,1,0,1,0.0,4599.0,0.42,2667.42,2667.42,0.0,2575.44,2575.44,0.0,91.98,0.0
SO122397,1,1024,SON-CAT-C-L-SK,Catalina,Cross Country,L,Sky,1,1,0,1.0,3299.0,0.42,1913.42,1913.42,1913.42,1748.47,1748.47,1748.47,164.95,164.95
SO122397,2,1017,SON-CAT-C-M-CY,Catalina,Cross Country,M,Coyote,3,0,3,0.0,3299.0,0.42,1913.42,5740.26,0.0,1748.47,5245.41,0.0,494.85,0.0
SO122398,1,1050,SON-RIN-C-L-SG,Rincon,Downcountry,L,Saguaro,3,3,0,1.0,3999.0,0.35,2599.35,7798.05,7798.05,2199.45,6598.35,6598.35,1199.7,1199.7
SO122398,2,1017,SON-CAT-C-M-CY,Catalina,Cross Country,M,Coyote,2,0,2,0.0,3299.0,0.35,2144.35,4288.7,0.0,1748.47,3496.94,0.0,791.76,0.0
SO122398,3,1020,SON-CAT-C-L-SG,Catalina,Cross Country,L,Saguaro,1,1,0,1.0,3299.0,0.35,2144.35,2144.35,2144.35,1748.47,1748.47,1748.47,395.88,395.88
SO122398,4,1048,SON-RIN-C-M-SK,Rincon,Downcountry,M,Sky,1,0,1,0.0,3999.0,0.35,2599.35,2599.35,0.0,2199.45,2199.45,0.0,399.9,0.0
SO122398,5,1040,SON-RIN-C-S-GR,Rincon,Downcountry,S,Granite,1,1,0,1.0,3999.0,0.35,2599.35,2599.35,2599.35,2199.45,2199.45,2199.45,399.9,399.9
SO122398,6,1022,SON-CAT-C-L-GR,Catalina,Cross Country,L,Granite,2,1,1,0.5,3299.0,0.35,2144.35,4288.7,2144.35,1748.47,3496.94,1748.47,791.76,395.88
SO122399,1,1077,SON-SAB-C-M-CY,Sabino,Trail,M,Coyote,2,0,2,0.0,4599.0,0.38,2851.38,5702.76,0.0,2575.44,5150.88,0.0,551.88,0.0
SO122399,2,1100,SON-ROM-C-S-GR,Romero,Aggressive Trail,S,Granite,2,0,2,0.0,5199.0,0.38,3223.38,6446.76,0.0,3015.42,6030.84,0.0,415.92,0.0
SO122399,3,1080,SON-SAB-C-L-SG,Sabino,Trail,L,Saguaro,1,0,1,0.0,4599.0,0.38,2851.38,2851.38,0.0,2575.44,2575.44,0.0,275.94,0.0
SO122399,4,1070,SON-SAB-C-S-GR,Sabino,Trail,S,Granite,4,0,4,0.0,4599.0,0.38,2851.38,11405.52,0.0,2575.44,10301.76,0.0,1103.76,0.0
SO122399,5,1164,SON-SKY-C-M-SG,Sky Island,eMTB,M,Saguaro,2,2,0,1.0,7499.0,0.38,4649.38,9298.76,9298.76,4799.36,9598.72,9598.72,-299.96,-299.96
SO122399,6,1167,SON-SKY-C-M-CY,Sky Island,eMTB,M,Coyote,1,1,0,1.0,7499.0,0.38,4649.38,4649.38,4649.38,4799.36,4799.36,4799.36,-149.98,-149.98
SO122400,1,1112,SON-ROM-C-L-GR,Romero,Aggressive Trail,L,Granite,4,4,0,1.0,5199.0,0.38,3223.38,12893.52,12893.52,3015.42,12061.68,12061.68,831.84,831.84
SO122400,2,1124,SON-ORA-C-XS-GR,Oracle,Enduro,XS,Granite,1,1,0,1.0,6199.0,0.38,3843.38,3843.38,3843.38,3719.4,3719.4,3719.4,123.98,123.98
SO122401,1,1023,SON-CAT-C-L-CY,Catalina,Cross Country,L,Coyote,2,2,0,1.0,3299.0,0.42,1913.42,3826.84,3826.84,1748.47,3496.94,3496.94,329.9,329.9
SO122401,2,1057,SON-RIN-C-XL-SS,Rincon,Downcountry,XL,Sunset,3,3,0,1.0,3999.0,0.42,2319.42,6958.26,6958.26,2199.45,6598.35,6598.35,359.91,359.91
SO122401,3,1018,SON-CAT-C-M-SK,Catalina,Cross Country,M,Sky,4,4,0,1.0,3299.0,0.42,1913.42,7653.68,7653.68,1748.47,6993.88,6993.88,659.8,659.8
SO122401,4,1055,SON-RIN-C-XL-IR,Rincon,Downcountry,XL,Ironwood,5,5,0,1.0,3999.0,0.42,2319.42,11597.1,11597.1,2199.45,10997.25,10997.25,599.85,599.85
SO122402,1,1098,SON-ROM-C-S-SG,Romero,Aggressive Trail,S,Saguaro,2,2,0,1.0,5199.0,0.38,3223.38,6446.76,6446.76,3015.42,6030.84,6030.84,415.92,415.92
SO122402,2,1110,SON-ROM-C-L-SG,Romero,Aggressive Trail,L,Saguaro,3,0,3,0.0,5199.0,0.38,3223.38,9670.14,0.0,3015.42,9046.26,0.0,623.88,0.0
SO122403,1,1010,SON-CAT-C-S-GR,Catalina,Cross Country,S,Granite,3,3,0,1.0,3299.0,0.35,2144.35,6433.05,6433.05,1748.47,5245.41,5245.41,1187.64,1187.64
SO122403,2,1167,SON-SKY-C-M-CY,Sky Island,eMTB,M,Coyote,3,3,0,1.0,7499.0,0.35,4874.35,14623.05,14623.05,4799.36,14398.08,14398.08,224.97,224.97
SO122403,3,1120,SON-ROM-C-XL-SK,Romero,Aggressive Trail,XL,Sky,1,1,0,1.0,5199.0,0.35,3379.35,3379.35,3379.35,3015.42,3015.42,3015.42,363.93,363.93
SO122403,4,1016,SON-CAT-C-M-GR,Catalina,Cross Country,M,Granite,3,0,3,0.0,3299.0,0.35,2144.35,6433.05,0.0,1748.47,5245.41,0.0,1187.64,0.0
SO122403,5,1089,SON-SAB-C-XL-CY,Sabino,Trail,XL,Coyote,2,0,2,0.0,4599.0,0.35,2989.35,5978.7,0.0,2575.44,5150.88,0.0,827.82,0.0
SO122403,6,1142,SON-ORA-C-L-GR,Oracle,Enduro,L,Granite,1,0,1,0.0,6199.0,0.35,4029.35,4029.35,0.0,3719.4,3719.4,0.0,309.95,0.0
SO122404,1,1075,SON-SAB-C-M-SS,Sabino,Trail,M,Sunset,1,1,0,1.0,4599.0,0.0,4599.0,4599.0,4599.0,2575.44,2575.44,2575.44,2023.56,2023.56
SO122405,1,1171,SON-SKY-C-L-SS,Sky Island,eMTB,L,Sunset,1,1,0,1.0,7499.0,0.0,7499.0,7499.0,7499.0,4799.36,4799.36,4799.36,2699.64,2699.64
SO122406,1,1087,SON-SAB-C-XL-SS,Sabino,Trail,XL,Sunset,1,0,1,0.0,4599.0,0.0,4599.0,4599.0,0.0,2575.44,2575.44,0.0,2023.56,0.0
SO122407,1,1162,SON-SKY-C-S-SK,Sky Island,eMTB,S,Sky,1,1,0,1.0,7499.0,0.0,7499.0,7499.0,7499.0,4799.36,4799.36,4799.36,2699.64,2699.64
SO122408,1,1116,SON-ROM-C-XL-SG,Romero,Aggressive Trail,XL,Saguaro,1,1,0,1.0,5199.0,0.0,5199.0,5199.0,5199.0,3015.42,3015.42,3015.42,2183.58,2183.58
SO122409,1,1089,SON-SAB-C-XL-CY,Sabino,Trail,XL,Coyote,1,0,1,0.0,4599.0,0.0,4599.0,4599.0,0.0,2575.44,2575.44,0.0,2023.56,0.0
SO122410,1,1080,SON-SAB-C-L-SG,Sabino,Trail,L,Saguaro,1,0,1,0.0,4599.0,0.0,4599.0,4599.0,0.0,2575.44,2575.44,0.0,2023.56,0.0
SO122411,1,1158,SON-SKY-C-S-SG,Sky Island,eMTB,S,Saguaro,1,1,0,1.0,7499.0,0.0,7499.0,7499.0,7499.0,4799.36,4799.36,4799.36,2699.64,2699.64
SO122412,1,1077,SON-SAB-C-M-CY,Sabino,Trail,M,Coyote,1,0,1,0.0,4599.0,0.0,4599.0,4599.0,0.0,2575.44,2575.44,0.0,2023.56,0.0
SO122413,1,1017,SON-CAT-C-M-CY,Catalina,Cross Country,M,Coyote,1,0,1,0.0,3299.0,0.0,3299.0,3299.0,0.0,1748.47,1748.47,0.0,1550.53,0.0
SO122414,1,1034,SON-RIN-C-XS-GR,Rincon,Downcountry,XS,Granite,1,1,0,1.0,3999.0,0.0,3999.0,3999.0,3999.0,2199.45,2199.45,2199.45,1799.55,1799.55
SO122415,1,1142,SON-ORA-C-L-GR,Oracle,Enduro,L,Granite,1,0,1,0.0,6199.0,0.0,6199.0,6199.0,0.0,3719.4,3719.4,0.0,2479.6,0.0
SO122416,1,1017,SON-CAT-C-M-CY,Catalina,Cross Country,M,Coyote,1,0,1,0.0,3299.0,0.0,3299.0,3299.0,0.0,1748.47,1748.47,0.0,1550.53,0.0
SO122417,1,1178,SON-SKY-C-XL-GR,Sky Island,eMTB,XL,Granite,1,1,0,1.0,7499.0,0.0,7499.0,7499.0,7499.0,4799.36,4799.36,4799.36,2699.64,2699.64
SO122418,1,1091,SON-ROM-C-XS-IR,Romero,Aggressive Trail,XS,Ironwood,1,1,0,1.0,5199.0,0.0,5199.0,5199.0,5199.0,3015.42,3015.42,3015.42,2183.58,2183.58
SO122419,1,1108,SON-ROM-C-M-SK,Romero,Aggressive Trail,M,Sky,2,0,2,0.0,5199.0,0.0,5199.0,10398.0,0.0,3015.42,6030.84,0.0,4367.16,0.0
SO122420,1,1112,SON-ROM-C-L-GR,Romero,Aggressive Trail,L,Granite,4,4,0,1.0,5199.0,0.42,3015.42,12061.68,12061.68,3015.42,12061.68,12061.68,0.0,0.0
SO122420,2,1104,SON-ROM-C-M-SG,Romero,Aggressive Trail,M,Saguaro,4,0,4,0.0,5199.0,0.42,3015.42,12061.68,0.0,3015.42,12061.68,0.0,0.0,0.0
SO122420,3,1171,SON-SKY-C-L-SS,Sky Island,eMTB,L,Sunset,1,1,0,1.0,7499.0,0.42,4349.42,4349.42,4349.42,4799.36,4799.36,4799.36,-449.94,-449.94
SO122420,4,1182,SON-SON-A-XS-SG,Sonoita,Gravel,XS,Saguaro,1,1,0,1.0,3499.0,0.42,2029.42,2029.42,2029.42,1819.48,1819.48,1819.48,209.94,209.94
SO122420,5,1082,SON-SAB-C-L-GR,Sabino,Trail,L,Granite,2,2,0,1.0,4599.0,0.42,2667.42,5334.84,5334.84,2575.44,5150.88,5150.88,183.96,183.96
SO122421,1,1206,SON-SON-A-XL-SG,Sonoita,Gravel,XL,Saguaro,1,1,0,1.0,3499.0,0.35,2274.35,2274.35,2274.35,1819.48,1819.48,1819.48,454.87,454.87
SO122421,2,1108,SON-ROM-C-M-SK,Romero,Aggressive Trail,M,Sky,3,0,3,0.0,5199.0,0.35,3379.35,10138.05,0.0,3015.42,9046.26,0.0,1091.79,0.0
SO122421,3,1017,SON-CAT-C-M-CY,Catalina,Cross Country,M,Coyote,2,0,2,0.0,3299.0,0.35,2144.35,4288.7,0.0,1748.47,3496.94,0.0,791.76,0.0
SO122421,4,1136,SON-ORA-C-M-GR,Oracle,Enduro,M,Granite,2,2,0,1.0,6199.0,0.35,4029.35,8058.7,8058.7,3719.4,7438.8,7438.8,619.9,619.9
SO122421,5,1023,SON-CAT-C-L-CY,Catalina,Cross Country,L,Coyote,3,3,0,1.0,3299.0,0.35,2144.35,6433.05,6433.05,1748.47,5245.41,5245.41,1187.64,1187.64
SO122422,1,1105,SON-ROM-C-M-SS,Romero,Aggressive Trail,M,Sunset,4,4,0,1.0,5199.0,0.38,3223.38,12893.52,12893.52,3015.42,12061.68,12061.68,831.84,831.84
SO122422,2,1083,SON-SAB-C-L-CY,Sabino,Trail,L,Coyote,2,2,0,1.0,4599.0,0.38,2851.38,5702.76,5702.76,2575.44,5150.88,5150.88,551.88,551.88
SO122422,3,1019,SON-CAT-C-L-IR,Catalina,Cross Country,L,Ironwood,1,0,1,0.0,3299.0,0.38,2045.38,2045.38,0.0,1748.47,1748.47,0.0,296.91,0.0
SO122422,4,1112,SON-ROM-C-L-GR,Romero,Aggressive Trail,L,Granite,3,3,0,1.0,5199.0,0.38,3223.38,9670.14,9670.14,3015.42,9046.26,9046.26,623.88,623.88
SO122422,5,1143,SON-ORA-C-L-CY,Oracle,Enduro,L,Coyote,4,0,4,0.0,6199.0,0.38,3843.38,15373.52,0.0,3719.4,14877.6,0.0,495.92,0.0
SO122422,6,1081,SON-SAB-C-L-SS,Sabino,Trail,L,Sunset,2,2,0,1.0,4599.0,0.38,2851.38,5702.76,5702.76,2575.44,5150.88,5150.88,551.88,551.88
SO122423,1,1075,SON-SAB-C-M-SS,Sabino,Trail,M,Sunset,2,0,2,0.0,4599.0,0.35,2989.35,5978.7,0.0,2575.44,5150.88,0.0,827.82,0.0
SO122423,2,1090,SON-SAB-C-XL-SK,Sabino,Trail,XL,Sky,1,0,1,0.0,4599.0,0.35,2989.35,2989.35,0.0,2575.44,2575.44,0.0,413.91,0.0
SO122423,3,1080,SON-SAB-C-L-SG,Sabino,Trail,L,Saguaro,1,0,1,0.0,4599.0,0.35,2989.35,2989.35,0.0,2575.44,2575.44,0.0,413.91,0.0
